,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,4.372250440473301,3.820779818249233,3.6301771635062345,3.683923714713972,3.4786353562697903,3.4092354104384364,3.2280027603652592,3.195688696315761,3.1891728586158576,3.0754580766214032,3.0335675116158645,2.7984748989723176,2.8772986432897634,2.8869794627860212,2.833521188583789,2.818520424080745,2.63784057399661,2.6120025905449364,2.604756156757667,2.572794126297941,2.5660676230803925,2.4924851223020252,2.4172643466563324,2.3919089427141333,2.2583070830509917,2.182675876930165,2.212623399040843,2.2209685612586254,2.1125679918474614,2.0826143440220717,2.059979794304619,1.805754726263531,1.8630360522001057,1.7457031497763797,1.713198725567414,1.7459323337519688,1.6556365017401347,1.589773702607985,1.5810999639640846,1.482073552040687,1.3620728670738618,1.2915712990019024,1.0455757428784267,1.0914908215629653,1.1534721784330513,1.0081460233116082,0.9923393009299843,0.939634140181402,0.8048172942970836,0.9101942742507926,0.7872625735668571,0.7931973215697435,0.7991560968239811,0.7033047884847413,0.7230392667110935,0.4453262025451402,0.502484800291558,0.5536780511953272,0.33969000791249937,0.31710848102431444,0.2939938554100764,0.17376201772453614,0.13074275955424464,0.06846931634252418,0.10380573531200665,-0.04126738571961319,-0.03754810261985364,-0.11412502821930548,-0.03623167265107896,-0.2738493374029529,-0.3446530038320371,-0.3344871193823167,-0.45328226411976213,-0.37556221520282473,-0.479700061784503,-0.47532832646342704,-0.6913928115936178,-0.6090034997129815,-0.6994687410688569,-0.8958720958081896,-0.8170494456763768,-0.74343636728656,-0.8203953799005592,-0.8474665111118075,-0.9767574721750978,-1.1476634886729224,-1.0474317424548063,-1.1984114110973811,-0.9391344542912419,-1.3224505009455274,-1.3780925794921766,-1.301120224424337,-1.4275479723110225,-1.360183389767793,-1.4984164411346477,-1.5938971340709196,-1.7231574162533914,-1.6091035300270364,-1.7281757180908206
1,0.0,3.5883929576309574,3.1897454398155394,3.113388517084447,3.0881642690393134,2.886101316297004,2.81354597420033,2.7486644381486074,2.59377209265737,2.7372449624115047,2.557612172792479,2.3319213061788604,2.427555830879034,2.277828083852479,2.446867554457419,2.225258123029146,2.249199807566524,2.1090669875551753,2.0400658295156875,2.1317951277991773,2.126060962632509,1.962330623030546,1.932015534557932,1.9639838608716262,1.7841882635742508,1.770886198745028,1.6043178851919913,1.7367468099053198,1.657562288855867,1.6161595325108011,1.5356613747322088,1.4503857754005909,1.3337850431039784,1.3390926396429026,1.2655507514593458,1.1126891666531629,1.266804261854761,1.1328758767892548,1.0638854727483111,1.017324181038867,0.9906152866885191,0.8830824063116128,0.7415069994852577,0.6067230952041124,0.6534033729592934,0.5333824269863884,0.5277996989742861,0.4487798778232458,0.48516859468563434,0.31379836030214847,0.3686875277733934,0.37289979388792494,0.2302133174047758,0.28885636311647234,0.19556113300416444,0.20500144159441624,0.010956431635947617,0.05956341465545023,-0.021059596811700443,-0.17624015140387372,-0.2490354844685564,-0.2534354884050132,-0.32565058509792155,-0.39478476046660416,-0.5075037783318602,-0.3596395219888273,-0.5493432330872341,-0.5929087147657189,-0.6019837244592495,-0.6586276937261331,-0.7836706054882563,-0.8719880523736505,-0.8898806173870227,-0.9826372589199491,-0.8505590040359544,-1.028792106367094,-1.0194817704447998,-1.2277295140462459,-1.1577217209297956,-1.2085279151110262,-1.4085517790971462,-1.371394225553708,-1.2616344089058198,-1.348218380629083,-1.4564008262491441,-1.4648392342620413,-1.7062490644871666,-1.5230553715723314,-1.7084348519705572,-1.5265209713858316,-1.8296958970886703,-1.9770137834488417,-1.8106013938484025,-1.9837246917088767,-1.9890195465620932,-2.07084584612961,-2.2482636708369026,-2.2864346449292485,-2.2952779670101933
2,0.0,0.0,2.9694375626114184,2.7429321530312816,2.587411427629705,2.53136939837025,2.3493067975764346,2.399719340225178,2.1830295036066514,2.2455296859864244,2.2530415375088,1.8702777727404845,2.0603933494020783,1.8602089295009914,1.9436871907858395,1.8584147793902108,1.7288679021068296,1.7654105684749661,1.591284903409416,1.6590901599790775,1.7562236018439863,1.5512924368970988,1.4633958818971153,1.5588735124304613,1.3840176926595154,1.3655008473102197,1.2246320944680755,1.2256856817250723,1.2249587407353455,1.2242568002380185,1.1199798118739066,0.9746251882957564,1.0299772682373902,0.8772763586672543,0.913644804067955,0.6961614673330491,0.7349833668050804,0.7866228410355793,0.6601038504766261,0.5564608892389774,0.5916637223837841,0.5589865948926396,0.36706819140084623,0.3434663856529343,0.23980823250307637,0.06440221031094695,0.12053372795247919,0.03302861754592579,0.07107625188860589,0.025208772384616607,-0.15608368486562185,0.025949449404090608,-0.1590250985831252,-0.2033244967416057,-0.17009895068572645,-0.2549790668091001,-0.1982797405164598,-0.36079236809752424,-0.4743621995095866,-0.5029396715221954,-0.695022347930375,-0.730667021586561,-0.6964968918115869,-0.798061901571725,-0.9281786510092906,-0.869526763583569,-0.836595094568494,-1.049999282491013,-1.0133326828851836,-1.1728185695379514,-1.1198911293438607,-1.2602324053769016,-1.3642785796595445,-1.367617408954425,-1.3603896620844744,-1.3675471611573238,-1.504212082306534,-1.5280639619696568,-1.6963092716058243,-1.6052460483613027,-1.692239124085546,-1.8917349212642371,-1.797606907751088,-1.735302732750854,-1.912168348416543,-1.8715521927441827,-2.0036145195888504,-2.0759016783427304,-2.0009551543862667,-2.196430257748646,-2.0194545621439643,-2.3949746221191157,-2.3828094633395005,-2.3304964441298224,-2.5470491602616767,-2.502554034039519,-2.689473213591871,-2.7417585432928435,-2.9026337222748757
3,0.0,0.0,0.0,2.5582174462171987,2.260397633737287,2.092694576629921,2.0325932443616335,2.0133851094686386,1.8624204362866907,1.9108636139238024,1.8274390196295482,1.5635069736626637,1.6979751663100489,1.5206656731892039,1.603412861399801,1.4047453500281855,1.4044440254153732,1.318797655840311,1.282550498512689,1.287273240542974,1.3641083855419491,1.2081986547433765,1.101525693894213,1.1716235927931553,1.012409247775465,1.026592717918599,0.8587703396375547,0.9093908762619349,0.7783807617700865,0.8563985439785732,0.7736104554763671,0.5986183037715246,0.6304705424035518,0.6091986732125126,0.5212477931180809,0.3686584179526904,0.38834901581124537,0.3284735498946866,0.3547964859482796,0.19797189935228643,0.2014120814579472,0.21714918905820924,0.07053325889256312,0.02571071064823105,0.01473105085422488,-0.32134959362078397,-0.2763341960306229,-0.32743919758080764,-0.27612893639362346,-0.3358318212716017,-0.41732547938873443,-0.4056187314205588,-0.47862764967254057,-0.5395111635886964,-0.5937337385487135,-0.5738409946039174,-0.5861479562276368,-0.5421852037254455,-0.8565384543602343,-0.8995591411403733,-0.9941609891380067,-1.119539726578075,-1.1031167741190822,-1.1236155759003963,-1.2905101208890826,-1.2165300323522112,-1.276588987836957,-1.3128482459612407,-1.4010039805847034,-1.5484374385520394,-1.557828143884683,-1.5567782508984354,-1.7069895567875526,-1.777270079365871,-1.680886662903962,-1.8139868339450653,-1.8034435404924765,-1.9515318323082762,-1.963141815972121,-2.0624638660138204,-2.039789259205278,-2.1486786876178363,-2.237357851943554,-2.1943112249259538,-2.264330686354832,-2.253600722086542,-2.3679080111235136,-2.3237561991348596,-2.4764566361912155,-2.4613313349991865,-2.5901384981604325,-2.586933450968552,-2.7346575434639457,-2.826627996632823,-2.865484882079154,-2.9826787018717464,-3.0831630367898266,-3.1208900663785326,-3.314515050477723
4,0.0,0.0,0.0,0.0,2.0926017250754465,1.8051216872166118,1.6537515421160287,1.7528919563556304,1.5192106403875028,1.6532581641581703,1.5382702931575822,1.1685075329556462,1.4640714818434428,1.193890661814521,1.3303335876736835,1.095269483234786,1.0152653570132966,1.0404024472851474,0.8961363547729886,1.0347408392039235,1.0593839630069364,0.8558954204360125,0.8026123532059192,0.8763199528625494,0.6647892156173282,0.7160418474317074,0.5559366026869317,0.6082899453262938,0.5001636144625686,0.482554211234255,0.454001638648456,0.2883115384603172,0.31820106672022364,0.2678684136105456,0.2938692910699898,0.01670401923333298,0.11901076132564636,0.030138094128076998,-0.036373237189027297,-0.07213661832939633,-0.09911511553428232,-0.11206459180000483,-0.23322635031333483,-0.22335497952339844,-0.25156181629291485,-0.541717075328831,-0.5991594698999413,-0.6720159446283226,-0.5735894656062129,-0.6352792158737225,-0.7319760628683154,-0.6162406550247173,-0.8595759595782357,-0.8127237045014747,-0.8821626117156957,-0.9344684965527607,-0.852718707086867,-0.8671268893742101,-1.0332215900473511,-1.2302725881334575,-1.3433112164195307,-1.380600571157174,-1.4309516190429732,-1.4722736653134303,-1.5808649483710902,-1.511881934228417,-1.5752933613783735,-1.694677344334944,-1.6234103318244149,-1.8954095528449084,-1.8752705466668993,-1.9309778565983546,-1.9674728112227542,-2.0717316170623445,-2.0178056870944667,-2.0964061766089337,-2.1851223893853384,-2.214688898053221,-2.3255521119135816,-2.289666522900948,-2.4304405287854993,-2.4520483812721396,-2.4544896363024806,-2.566969672217329,-2.667137174972255,-2.545564291129876,-2.7039278723295803,-2.6235589297095734,-2.693512694390706,-2.870368834218466,-2.8193964036936268,-3.0847502723738054,-2.896013295141148,-3.1329787311666126,-3.298612817027826,-3.257989988831872,-3.507067304520261,-3.454746770081764,-3.6542056690843028
5,0.0,0.0,0.0,0.0,0.0,1.6546462247413356,1.4059737785148332,1.445106010572267,1.2871711034193025,1.3796827387919928,1.3180065907248437,0.8967380294539005,1.158364534400622,0.980740887433009,1.0702684793239767,0.8491834522850408,0.7511113062895058,0.7143974355220049,0.6548951787315362,0.7218011507295325,0.8559031760317338,0.5838957010780879,0.5025154252069856,0.6359090388467403,0.40108301391685364,0.4297489477358172,0.28384458257054146,0.36258984084305634,0.2407387987162828,0.2518881097748349,0.13603981331005888,0.007720657387452645,0.06407225686262974,0.004031344557965166,0.010743790972947753,-0.19146553643705455,-0.1668507060870259,-0.19917008700612948,-0.29002026613103427,-0.4060798399945571,-0.32265258087948046,-0.3625882602367313,-0.5193844185475635,-0.4742160422921271,-0.4574528551721617,-0.7873484720769346,-0.7818663307377712,-0.9491200631696279,-0.8542132011953629,-0.8881761614562019,-0.9896441807124704,-0.8683011377754617,-1.0513093952784005,-1.1310819136783332,-1.1135958758705082,-1.1783337860896328,-1.1493931975773455,-1.0879764849054272,-1.3205026548258987,-1.3862942534215383,-1.6308500121202323,-1.6768522520015294,-1.648956750998087,-1.7501049816818184,-1.882951985447639,-1.7450102602382787,-1.8259568364299772,-1.9533516445249686,-1.9391464988914324,-2.098606957706916,-2.164037901454844,-2.199987852749823,-2.2854944614690593,-2.2931969357425,-2.2563847173850196,-2.3857741549513407,-2.425865616859851,-2.539234114478697,-2.550250327288025,-2.5907496863801613,-2.626045747442495,-2.7841972241798763,-2.7056530236483534,-2.7513767533991675,-2.9907440078997833,-2.8748963244819903,-2.9587374088592027,-2.8964051342767068,-2.947993608895812,-3.060431649641584,-3.1617239998879296,-3.2932542678219057,-3.3045376232822044,-3.2769352598735937,-3.5676218042287218,-3.621483553247534,-3.7539249753355786,-3.8075952813499567,-3.9482672469754205
6,0.0,0.0,0.0,0.0,0.0,0.0,1.276375129901452,1.2481574036368863,1.023368971161749,1.1995641824947039,1.089751539522421,0.690993515480576,0.9542995517965154,0.715993706749215,0.9054281779954173,0.6210375724727017,0.5442310258798213,0.4957502601772579,0.38057508191930256,0.5308393260479907,0.6057957687597726,0.40206543799865224,0.2738202721406743,0.3973093308500646,0.18956749469625978,0.21606644084781546,0.038288072017016894,0.14521569382166666,0.032369942646419236,0.04050614255377527,-0.059074488897364885,-0.2645989597571232,-0.16210350918874783,-0.2072573974555615,-0.20471911369908213,-0.43808320733572437,-0.3318437687470741,-0.4370955733459765,-0.4821467878136886,-0.6214081884784345,-0.5945258557606726,-0.5459029732432868,-0.7347384726893545,-0.7067868276794107,-0.6612020783176917,-0.9754784598419214,-0.9816523920539156,-1.1059865735180048,-1.076409901259963,-1.1223171812130217,-1.2036676383960478,-1.07130064317654,-1.2705195619766942,-1.2899650333260477,-1.37728547260429,-1.3708935623455432,-1.3467757712818873,-1.3297435569192002,-1.5155118998676627,-1.6277299827681266,-1.769110626294053,-1.917279208079032,-1.8916211489954966,-1.9329404993419965,-2.1205605494773847,-1.9850273505308593,-2.0207664819817093,-2.1668334601250194,-2.1498848180086316,-2.371166631763595,-2.330727477118479,-2.4403810431572164,-2.5116643897764606,-2.5568034709673184,-2.4322078278713537,-2.588801385989897,-2.667190746677032,-2.742646093539836,-2.8200776706185007,-2.7747115126122393,-2.8771052161092365,-2.950907048041657,-2.976304646553832,-2.959235574453427,-3.1535005651858543,-3.1356708762070884,-3.237790090851407,-3.09952975585542,-3.1753329380839004,-3.2757068136066287,-3.31986758677368,-3.587272390963256,-3.4720818519712777,-3.6177550671170113,-3.697059144476289,-3.8451721662846747,-4.065497559080329,-4.010469138639465,-4.250286601577799
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1509999984513775,0.8563392733371684,0.9953564329148217,0.9424066949007388,0.48709290688377266,0.8045102543992501,0.5406157610436766,0.7000268611513086,0.4771226413761492,0.35651381900028817,0.3279010105844447,0.19898736565246655,0.315050467675152,0.4577865849095428,0.18825398629411783,0.12354592221700866,0.21922910689123176,-0.014331157126581395,0.04817593809089904,-0.1422951433885854,-0.04796760221122143,-0.14802667062899755,-0.12584460157750232,-0.23386610132965613,-0.43068903867167974,-0.3786992020762837,-0.3915822462953171,-0.3738247343020912,-0.623092062187498,-0.5258265416371396,-0.5719492460205422,-0.6771685600688476,-0.7815601951502853,-0.7662179489355216,-0.7653851110786686,-0.8897529584081306,-0.8783304235472045,-0.8469664271741585,-1.1548299719689528,-1.131175105231156,-1.272145655172316,-1.19780320577097,-1.3046858592994395,-1.3978168395862323,-1.236823159046948,-1.4439766754796675,-1.4677189746004946,-1.506626200353899,-1.5860822172661557,-1.4993437289711622,-1.4872981086455601,-1.7218057660440658,-1.7891122481480575,-1.971939081052895,-2.031142111234354,-2.085241668542183,-2.1317944390654096,-2.275095839849784,-2.1702447775147946,-2.2171473169652613,-2.329668590665948,-2.3204629195239947,-2.551765560895311,-2.5506522531665534,-2.5766165690005955,-2.709874458773337,-2.7411224820630977,-2.640090438839132,-2.7356002731833637,-2.83362762292682,-2.941953111418431,-2.986512115933667,-2.9921656414220785,-3.027967750858915,-3.158341500244721,-3.1083134142417785,-3.179272268251428,-3.3298034730843438,-3.2621314779257324,-3.4556120017451923,-3.320051199408229,-3.341398100584703,-3.464015111977846,-3.494714077805919,-3.7244906076169992,-3.706754111272943,-3.7566122589075173,-3.9819237351436474,-3.9502550639266225,-4.256412460441863,-4.262447339706544,-4.423241549756507
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7767180310575397,0.8717944767697856,0.7787104976557477,0.3566246244744487,0.6559729811265878,0.4148710040370777,0.5688154672182559,0.3049336155838367,0.24151407428130228,0.17869780621435233,0.06286491298399266,0.1766157838282248,0.29072301320277893,0.06313535367466783,-0.04950607504384463,0.10692778154145899,-0.16383085769498518,-0.11138514315926318,-0.2809038227941225,-0.18627307444118657,-0.3049859796965121,-0.2668837619608079,-0.3681699517809708,-0.575579238808121,-0.5062930994710255,-0.5652312937886368,-0.5183860272340359,-0.7650832393754169,-0.6676788329339013,-0.7273907944297249,-0.7843260046510834,-0.9404108264970034,-0.8903618241022695,-0.9003939040074418,-1.0704356218349795,-0.9980466052443872,-0.9805808682991473,-1.3138205172037418,-1.2710745316494454,-1.3932425071052834,-1.3249957817559945,-1.4012080599328867,-1.5462315128560116,-1.3851610868809203,-1.5822852146178221,-1.605293898154597,-1.6484979516794755,-1.688208968283511,-1.6687211105355626,-1.6059120615181963,-1.854489213892866,-1.9564396086551739,-2.104895485188553,-2.194518480284454,-2.172330768075828,-2.2874858038692905,-2.438651475551603,-2.2859805934786603,-2.365681443703121,-2.4900412941443975,-2.4471269091564825,-2.6946474343183446,-2.6927099578173874,-2.753384781493658,-2.8189955412016254,-2.8995689951521624,-2.7814628045406953,-2.9049867026313274,-2.9505250978244373,-3.076343093988256,-3.1464616809201504,-3.1223760997718712,-3.2031441364931172,-3.2799222116430196,-3.2714102958721627,-3.2827005125489443,-3.5118671423084513,-3.397674931380541,-3.559182052233057,-3.48914782363594,-3.5187665117176032,-3.59835347755431,-3.6445083736676955,-3.8704219122716714,-3.8107600368748904,-3.947117966436696,-4.096736386543487,-4.17975631926984,-4.344618795871453,-4.412850688733187,-4.631752009144041
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8218165742366805,0.6839284284168472,0.21791078683944887,0.5672790542393646,0.29382227656757404,0.4789435643898888,0.19746879092351394,0.10535102191818879,0.09160769704170507,-0.055382096232737155,0.07627045943290861,0.18775608424297613,-0.07440265678214242,-0.14707729906842126,-0.02390974364363141,-0.2553192683511961,-0.22515821302041006,-0.4097735456446028,-0.2891899229667184,-0.414310853644223,-0.3874747397870446,-0.47924081146509817,-0.683837600027106,-0.6153928807410188,-0.6636697689299533,-0.653198149156467,-0.8832745344925643,-0.7733130278524445,-0.8379425507301266,-0.9063579036741147,-1.0240043801568433,-1.012357974551218,-0.9946120583098502,-1.178843459419021,-1.1380789794659247,-1.0700569503618675,-1.425683523948404,-1.39305820113625,-1.5037590215529737,-1.413988259824405,-1.5002441594102518,-1.6212346985983874,-1.4959312701373702,-1.7035294464056703,-1.712305156285348,-1.7555180037229687,-1.7987834386016843,-1.7437541655067943,-1.7376449530692673,-1.9515841518744308,-2.060966579996314,-2.2401184718311122,-2.298091972449513,-2.298700261377943,-2.352823469022608,-2.564102740721022,-2.408885939975168,-2.4548163043222546,-2.608649700017917,-2.5706451317371615,-2.797747533028436,-2.802182181854269,-2.864141951148132,-2.9594067714253125,-2.982320079765654,-2.9010723920588717,-3.017203646079466,-3.0841211084059528,-3.1671950796535433,-3.2508833627907974,-3.245957333517077,-3.3043739965606553,-3.4194067663972163,-3.36229964887078,-3.4100707634720724,-3.5944824719124067,-3.5375241285288856,-3.667178097092992,-3.563192312873851,-3.6523953810581897,-3.739944760414052,-3.747890544090797,-3.9923065725871094,-3.920665368100363,-4.027377322765913,-4.2513692398944345,-4.267080424866521,-4.5323456956925705,-4.476074664552785,-4.753375471264549
